CodigoProduto;SaldoDisponivel;ID Tiny_x;Preço padrão_x;Código (SKU)_x;Preço padrão_y;Código (SKU)_y;Preço padrão;ID Tiny_y
8.24.57.80.69;3;811997516;29.0;8.24.57.80.69;29.0;8.24.57.80.69;29.0;811997516
8.24.57.81.69;4;811997631;29.0;8.24.57.81.69;29.0;8.24.57.81.69;29.0;811997631
8.24.57.82.69;4;811997831;29.0;8.24.57.82.69;29.0;8.24.57.82.69;29.0;811997831
8.24.57.83.69;0;811998025;29.0;8.24.57.83.69;29.0;8.24.57.83.69;29.0;811998025
8.24.57.87.69;0;811857663;29.0;8.24.57.87.69;30.0;8.24.57.87.69;30.0;811857663
8.24.57.88.07;0;914969916;30.0;8.24.57.88.07;49.0;8.24.57.88.07;49.0;914969916
8.24.57.89.18;0;914969844;49.0;8.24.57.89.18;49.0;8.24.57.89.18;49.0;914969844
8.24.57.90.11;0;914969997;49.0;8.24.57.90.11;42.0;8.24.57.90.11;42.0;914969997
8.24.57.91.06;0;914969803;42.0;8.24.57.91.06;104.0;8.24.57.91.06;104.0;914969803
8.24.57.92.03;0;914969864;104.0;8.24.57.92.03;39.0;8.24.57.92.03;39.0;914969864
8.24.57.93.06;0;914969834;39.0;;;;0.0;914969834
8.24.58.01.03;0;811367158;0.0;;;;0.0;811367158
8.24.58.02.03;0;811367208;0.0;;;;0.0;811367208
8.24.58.03.03;0;811367195;0.0;;;;0.0;811367195
8.24.58.04.03;0;811367173;0.0;;;;0.0;811367173
8.24.58.05.03;0;811367223;0.0;;;;0.0;811367223
8.24.58.06.03;0;811367239;0.0;8.24.58.06.03;69.9;8.24.58.06.03;69.9;811367239
8.24.58.07.03;0;811367270;69.9;8.24.58.07.03;69.9;8.24.58.07.03;69.9;811367270
8.24.58.08.03;0;811367283;69.9;;;;0.0;811367283
8.24.58.09.03;0;811367308;0.0;;;;0.0;811367308
8.24.58.10.03;0;811861002;0.0;;;;0.0;811861002
8.24.58.11.03;0;811860339;0.0;;;;0.0;811860339
8.24.58.12.03;0;811860344;0.0;;;;0.0;811860344
8.24.58.13.03;0;811860236;0.0;;;;0.0;811860236
8.24.58.14.03;0;811860381;0.0;;;;0.0;811860381
8.24.58.15.03;0;811860820;0.0;;;;0.0;811860820
8.24.58.16.03;0;811860313;0.0;;;;0.0;811860313
8.24.58.17.03;0;811860994;0.0;;;;0.0;811860994
8.24.58.18.06;0;809545552;0.0;;;;0.0;809545552
8.24.58.19.06;0;809545596;0.0;;;;0.0;809545596
8.24.58.20.06;0;809548127;0.0;;;;0.0;809548127
8.24.58.21.11;0;811852930;0.0;;;;0.0;811852930
8.24.58.22.06;0;811857366;0.0;;;;0.0;811857366
8.24.58.23.06;0;811857394;0.0;8.24.58.23.06;1099.0;8.24.58.23.06;1099.0;811857394
8.24.58.24.18;0;811911180;1099.0;;;;0.0;811911180
8.24.58.25.03;0;811911235;0.0;;;;0.0;811911235
8.24.58.26.03;0;811923917;0.0;;;;0.0;811923917
8.24.58.27.03;0;811924000;0.0;;;;0.0;811924000
8.24.58.28.03;0;811924024;0.0;;;;0.0;811924024
8.24.58.29.07;0;811997003;0.0;;;;0.0;811997003
8.24.58.30.03;0;811857436;0.0;;;;0.0;811857436
8.24.58.31.07;0;811852909;0.0;8.24.58.31.07;129.0;8.24.58.31.07;129.0;811852909
8.24.58.32.03;0;811923924;129.0;8.24.58.32.03;119.0;8.24.58.32.03;119.0;811923924
8.24.58.33.07;0;811850448;119.0;;;;0.0;811850448
8.24.58.34.03;0;914220341;0.0;8.24.58.34.03;189.0;8.24.58.34.03;189.0;914220341
8.24.58.35.03;0;809540353;189.0;;;;0.0;809540353
8.24.58.36.03;0;811909858;0.0;;;;0.0;811909858
8.24.58.37.18;0;811854293;0.0;;;;0.0;811854293
8.24.58.38.18;0;811852937;0.0;;;;0.0;811852937
8.24.58.39.18;0;811860255;0.0;;;;0.0;811860255
8.24.58.40.18;0;811919223;0.0;;;;0.0;811919223
8.24.58.41.18;0;811919307;0.0;;;;0.0;811919307
8.24.58.42.07;0;811919189;0.0;;;;0.0;811919189
8.24.58.43.18;0;811855576;0.0;8.24.58.43.18;89.0;8.24.58.43.18;89.0;811855576
8.24.58.44.18;0;811857120;89.0;;;;0.0;811857120
8.24.58.45.07;0;811860241;0.0;8.24.58.45.07;99.9;8.24.58.45.07;99.9;811860241
8.24.58.46.18;0;811919343;99.9;;;;0.0;811919343
8.24.58.47.07;0;811911103;0.0;;;;0.0;811911103
8.24.58.48.00;3;811909808;0.0;8.24.58.48.00;99.9;8.24.58.48.00;99.9;811909808
8.24.58.49.00;0;914223169;99.9;8.24.58.49.00;89.9;8.24.58.49.00;89.9;914223169
8.24.58.50.03;0;811934633;89.9;;;;0.0;811934633
8.24.58.51.03;0;811935299;0.0;;;;0.0;811935299
8.24.58.52.03;0;811934909;0.0;;;;0.0;811934909
8.24.58.53.03;0;811934566;0.0;8.24.58.53.03;109.9;8.24.58.53.03;109.9;811934566
8.24.58.54.03;0;811935494;109.9;8.24.58.54.03;169.0;8.24.58.54.03;169.0;811935494
8.24.58.55.18;0;811935264;169.0;8.24.58.55.18;169.0;8.24.58.55.18;169.0;811935264
8.24.58.56.07;7;811935052;169.0;8.24.58.56.07;169.0;8.24.58.56.07;169.0;811935052
8.24.58.57.07;0;811854273;169.0;;;;0.0;811854273
8.24.70.01.18;2;811852885;0.0;8.24.70.01.18;69.0;8.24.70.01.18;69.0;811852885
8.24.70.02.18;1;811854402;69.0;8.24.70.02.18;69.0;8.24.70.02.18;69.0;811854402
8.24.70.03.07;2;811851833;69.0;8.24.70.03.07;39.0;8.24.70.03.07;39.0;811851833
8.24.70.04.18;0;811851855;39.0;;;;0.0;811851855
8.24.70.05.18;9;811861020;0.0;8.24.70.05.18;39.0;8.24.70.05.18;39.0;811861020
8.24.70.06.18;0;811851526;39.0;;;;0.0;811851526
8.24.70.07.00;0;811854957;0.0;;;;0.0;811854957
8.24.70.08.17;0;811851850;0.0;;;;0.0;811851850
8.24.70.09.07;0;811860725;0.0;;;;0.0;811860725
8.24.70.10.18;8;811860769;0.0;8.24.70.10.18;69.0;8.24.70.10.18;69.0;811860769
8.24.70.11.17;0;811938894;69.0;8.24.70.11.17;39.0;8.24.70.11.17;39.0;811938894
8.24.70.12.08;0;811939120;39.0;8.24.70.12.08;39.0;8.24.70.12.08;39.0;811939120
8.24.70.13.18;1;812001938;39.0;8.24.70.13.18;59.0;8.24.70.13.18;59.0;812001938
8.24.70.14.07;4;811851429;59.0;8.24.70.14.07;59.0;8.24.70.14.07;59.0;811851429
8.24.70.15.18;6;811851444;59.0;8.24.70.15.18;59.0;8.24.70.15.18;59.0;811851444
8.24.70.16.07;1;812012574;59.0;8.24.70.16.07;39.0;8.24.70.16.07;39.0;812012574
8.24.70.17.18;5;812012604;39.0;8.24.70.17.18;39.0;8.24.70.17.18;39.0;812012604
8.24.70.18.18;2;811851539;39.0;8.24.70.18.18;49.0;8.24.70.18.18;49.0;811851539
8.24.70.19.17;1;811851557;49.0;8.24.70.19.17;49.0;8.24.70.19.17;49.0;811851557
8.24.70.20.07;0;811911598;49.0;;;;0.0;811911598
8.24.70.21.18;0;811851499;0.0;;;;0.0;811851499
8.24.70.22.07;0;811851472;0.0;;;;0.0;811851472
8.24.70.23.16;0;811851487;0.0;;;;0.0;811851487
8.24.70.24.07;0;811851476;0.0;;;;0.0;811851476
8.24.70.25.18;0;812012551;0.0;;;;0.0;812012551
8.24.70.26.00;0;811372888;0.0;;;;0.0;811372888
8.24.70.27.07;0;811851530;0.0;8.24.70.27.07;49.0;8.24.70.27.07;49.0;811851530
8.24.70.28.18;0;811996880;49.0;;;;0.0;811996880
8.24.70.29.07;5;811851871;0.0;8.24.70.29.07;49.0;8.24.70.29.07;49.0;811851871
8.24.70.30.18;2;811851878;49.0;8.24.70.30.18;49.0;8.24.70.30.18;49.0;811851878
8.24.70.31.00;0;811853267;49.0;;;;0.0;811853267
8.24.70.32.07;0;811854569;0.0;;;;0.0;811854569
8.24.70.33.07;0;811854591;0.0;;;;0.0;811854591
8.24.70.34.18;2;811854680;0.0;8.24.70.34.18;84.9;8.24.70.34.18;84.9;811854680
8.24.70.35.18;0;811854761;84.9;;;;0.0;811854761
8.24.70.36.00;0;811854853;0.0;;;;0.0;811854853
8.24.70.37.07;0;811861635;0.0;;;;0.0;811861635
8.24.70.38.00;0;811861697;0.0;;;;0.0;811861697
8.24.70.39.07;0;811910512;0.0;;;;0.0;811910512
8.24.70.40.18;0;811910564;0.0;;;;0.0;811910564
8.24.70.41.00;1;811912004;0.0;8.24.70.41.00;69.0;8.24.70.41.00;69.0;811912004
8.24.70.42.00;0;811912075;69.0;;;;0.0;811912075
8.24.70.43.00;0;811912088;0.0;;;;0.0;811912088
8.24.70.44.00;0;811912110;0.0;;;;0.0;811912110
8.24.70.45.07;0;811912422;0.0;;;;0.0;811912422
8.24.70.46.18;0;811912471;0.0;;;;0.0;811912471
8.24.70.47.07;2;811996853;0.0;8.24.70.47.07;89.0;8.24.70.47.07;89.0;811996853
8.24.70.48.06;0;811996872;89.0;;;;0.0;811996872
8.24.70.49.07;1;811998269;0.0;8.24.70.49.07;139.0;8.24.70.49.07;139.0;811998269
8.24.70.50.18;2;811998391;139.0;8.24.70.50.18;139.0;8.24.70.50.18;139.0;811998391
8.24.70.51.18;0;811998533;139.0;8.24.70.51.18;139.0;8.24.70.51.18;139.0;811998533
8.24.70.52.00;1;811998669;139.0;8.24.70.52.00;139.0;8.24.70.52.00;139.0;811998669
8.24.70.53.07;0;811998820;139.0;;;;0.0;811998820
8.24.70.54.07;6;811996209;0.0;8.24.70.54.07;139.9;8.24.70.54.07;139.9;811996209
8.24.70.55.18;0;811996301;139.9;8.24.70.55.18;139.9;8.24.70.55.18;139.9;811996301
8.24.70.57.00;0;811910441;139.9;;;;0.0;811910441
8.24.70.65.00;0;914225373;0.0;;;;0.0;914225373
8.24.72.01.00;0;811857563;0.0;;;;0.0;811857563
8.24.72.02.00;0;811857641;0.0;;;;0.0;811857641
8.24.72.03.00;0;812028111;0.0;;;;0.0;812028111
8.24.72.04.00;0;812028115;0.0;;;;0.0;812028115
8.24.72.05.00;0;811854538;0.0;;;;0.0;811854538
8.24.72.06.00;0;811854542;0.0;;;;0.0;811854542
8.24.72.07.00;1;811998239;0.0;8.24.72.07.00;139.0;8.24.72.07.00;139.0;811998239
8.24.72.08.00;0;811864101;139.0;;;;0.0;811864101
8.24.72.09.08;0;811999054;0.0;8.24.72.09.08;139.0;8.24.72.09.08;139.0;811999054
8.24.72.10.113;0;811998988;139.0;;;;0.0;811998988
8.24.72.100.00;0;812001995;0.0;8.24.72.100.00;129.9;8.24.72.100.00;129.9;812001995
8.24.72.101.00;0;812002015;129.9;;;;0.0;812002015
8.24.72.102.00;0;811864551;0.0;8.24.72.102.00;109.9;8.24.72.102.00;109.9;811864551
8.24.72.103.00;1;811859705;109.9;8.24.72.103.00;119.9;8.24.72.103.00;119.9;811859705
8.24.72.104.00;2;811859719;119.9;8.24.72.104.00;119.9;8.24.72.104.00;119.9;811859719
8.24.72.105.00;0;811859740;119.9;8.24.72.105.00;119.9;8.24.72.105.00;119.9;811859740
8.24.72.106.00;0;811859754;119.9;8.24.72.106.00;119.9;8.24.72.106.00;119.9;811859754
8.24.72.107.00;0;811859770;119.9;8.24.72.107.00;119.9;8.24.72.107.00;119.9;811859770
8.24.72.108.00;0;811859696;119.9;8.24.72.108.00;119.9;8.24.72.108.00;119.9;811859696
8.24.72.109.00;0;811859647;119.9;8.24.72.109.00;119.9;8.24.72.109.00;119.9;811859647
8.24.72.11.11;1;812028199;119.9;8.24.72.11.11;129.0;8.24.72.11.11;129.0;812028199
8.24.72.110.00;1;811859655;129.0;8.24.72.110.00;119.9;8.24.72.110.00;119.9;811859655
8.24.72.111.00;1;811859663;119.9;8.24.72.111.00;119.9;8.24.72.111.00;119.9;811859663
8.24.72.112.00;1;811859682;119.9;8.24.72.112.00;119.9;8.24.72.112.00;119.9;811859682
8.24.72.113.00;0;811859689;119.9;8.24.72.113.00;119.9;8.24.72.113.00;119.9;811859689
8.24.72.114.00;1;811859641;119.9;8.24.72.114.00;119.9;8.24.72.114.00;119.9;811859641
8.24.72.115.00;0;811852991;119.9;;;;0.0;811852991
8.24.72.116.00;0;811853089;0.0;;;;0.0;811853089
8.24.72.117.00;0;811853003;0.0;;;;0.0;811853003
8.24.72.118.00;0;811853023;0.0;;;;0.0;811853023
8.24.72.119.00;0;811853053;0.0;;;;0.0;811853053
8.24.72.12.07;2;812028227;0.0;8.24.72.12.07;179.0;8.24.72.12.07;179.0;812028227
8.24.72.120.00;0;811853083;179.0;;;;0.0;811853083
8.24.72.121.00;0;811852975;0.0;;;;0.0;811852975
8.24.72.122.00;0;926939470;0.0;8.24.72.122.00;99.9;8.24.72.122.00;99.9;926939470
8.24.72.123.113;0;811998121;99.9;;;;0.0;811998121
8.24.72.124.18;0;811861897;0.0;;;;0.0;811861897
8.24.72.125.07;2;811858176;0.0;8.24.72.125.07;239.0;8.24.72.125.07;239.0;811858176
8.24.72.126.11;1;811998097;239.0;8.24.72.126.11;159.0;8.24.72.126.11;159.0;811998097
8.24.72.13.08;2;811851570;159.0;8.24.72.13.08;59.0;8.24.72.13.08;59.0;811851570
8.24.72.14.07;2;811936164;59.0;8.24.72.14.07;119.0;8.24.72.14.07;119.0;811936164
8.24.72.15.113;1;811859487;119.0;8.24.72.15.113;199.0;8.24.72.15.113;199.0;811859487
8.24.72.16.16;0;811859537;199.0;;;;0.0;811859537
8.24.72.17.08;1;811998217;0.0;8.24.72.17.08;159.0;8.24.72.17.08;159.0;811998217
8.24.72.18.08;0;811909716;159.0;8.24.72.18.08;239.0;8.24.72.18.08;239.0;811909716
8.24.72.19.113;0;811909710;239.0;8.24.72.19.113;249.0;8.24.72.19.113;249.0;811909710
8.24.72.20.16;1;811853183;249.0;8.24.72.20.16;89.0;8.24.72.20.16;89.0;811853183
8.24.72.21.18;1;812028192;89.0;8.24.72.21.18;139.0;8.24.72.21.18;139.0;812028192
8.24.72.22.16;2;812028181;139.0;8.24.72.22.16;139.0;8.24.72.22.16;139.0;812028181
8.24.72.23.18;1;811939729;139.0;8.24.72.23.18;119.0;8.24.72.23.18;119.0;811939729
8.24.72.24.18;1;811939601;119.0;8.24.72.24.18;119.0;8.24.72.24.18;119.0;811939601
8.24.72.25.16;1;811939651;119.0;8.24.72.25.16;119.0;8.24.72.25.16;119.0;811939651
8.24.72.26.18;0;811859463;119.0;8.24.72.26.18;199.0;8.24.72.26.18;199.0;811859463
8.24.72.27.08;3;811859549;199.0;8.24.72.27.08;199.0;8.24.72.27.08;199.0;811859549
8.24.72.28.113;0;811859423;199.0;8.24.72.28.113;199.0;8.24.72.28.113;199.0;811859423
8.24.72.29.16;2;811859447;199.0;8.24.72.29.16;199.0;8.24.72.29.16;199.0;811859447
8.24.72.30.00;1;811864617;199.0;8.24.72.30.00;179.0;8.24.72.30.00;179.0;811864617
8.24.72.31.00;0;811864575;179.0;;;;0.0;811864575
8.24.72.32.00;0;811909742;0.0;8.24.72.32.00;129.0;8.24.72.32.00;129.0;811909742
8.24.72.33.08;0;811851823;129.0;8.24.72.33.08;69.0;8.24.72.33.08;69.0;811851823
8.24.72.34.113;1;811851784;69.0;8.24.72.34.113;79.0;8.24.72.34.113;79.0;811851784
8.24.72.35.07;2;811851805;79.0;8.24.72.35.07;79.0;8.24.72.35.07;79.0;811851805
8.24.72.36.16;1;811924408;79.0;8.24.72.36.16;119.0;8.24.72.36.16;119.0;811924408
8.24.72.37.07;0;811924417;119.0;;;;0.0;811924417
8.24.72.38.18;0;811861917;0.0;;;;0.0;811861917
8.24.72.39.07;2;811861901;0.0;8.24.72.39.07;369.0;8.24.72.39.07;369.0;811861901
8.24.72.40.08;0;811861909;369.0;;;;0.0;811861909
8.24.72.41.07;0;811854435;0.0;8.24.72.41.07;199.0;8.24.72.41.07;199.0;811854435
8.24.72.42.18;0;811854529;199.0;;;;0.0;811854529
8.24.72.43.00;1;811367518;0.0;8.24.72.43.00;59.0;8.24.72.43.00;59.0;811367518
8.24.72.44.07;0;811854304;59.0;;;;0.0;811854304
8.24.72.45.18;0;811862649;0.0;;;;0.0;811862649
8.24.72.46.07;1;811862735;0.0;8.24.72.46.07;99.0;8.24.72.46.07;99.0;811862735
8.24.72.47.08;1;811862639;99.0;8.24.72.47.08;129.0;8.24.72.47.08;129.0;811862639
8.24.72.48.07;1;811862744;129.0;8.24.72.48.07;129.0;8.24.72.48.07;129.0;811862744
8.24.72.49.08;0;812005848;129.0;8.24.72.49.08;299.0;8.24.72.49.08;299.0;812005848
8.24.72.49.11;1;812005790;299.0;8.24.72.49.11;299.0;8.24.72.49.11;299.0;812005790
8.24.72.50.113;0;812005784;299.0;;;;0.0;812005784
8.24.72.51.08;0;811861889;0.0;8.24.72.51.08;229.0;8.24.72.51.08;229.0;811861889
8.24.72.52.16;1;812028212;229.0;8.24.72.52.16;139.0;8.24.72.52.16;139.0;812028212
8.24.72.53.18;0;811859572;139.0;;;;0.0;811859572
8.24.72.54.11;0;811859505;0.0;;;;0.0;811859505
8.24.72.55.18;0;811864309;0.0;;;;0.0;811864309
8.24.72.56.113;1;812028173;0.0;8.24.72.56.113;139.0;8.24.72.56.113;139.0;812028173
8.24.72.57.18;1;811859844;139.0;8.24.72.57.18;79.0;8.24.72.57.18;79.0;811859844
8.24.72.58.11;0;811859804;79.0;;;;0.0;811859804
8.24.72.59.113;1;811859786;0.0;8.24.72.59.113;79.0;8.24.72.59.113;79.0;811859786
8.24.72.60.16;0;811859828;79.0;8.24.72.60.16;79.0;8.24.72.60.16;79.0;811859828
8.24.72.61.08;0;812011948;79.0;;;;0.0;812011948
8.24.72.62.18;0;811910415;0.0;;;;0.0;811910415
8.24.72.63.113;0;811910354;0.0;;;;0.0;811910354
8.24.72.64.16;0;811910405;0.0;;;;0.0;811910405
8.24.72.65.08;0;811853194;0.0;;;;0.0;811853194
8.24.72.67.00;0;809548991;0.0;;;;0.0;809548991
8.24.72.68.00;0;812028169;0.0;;;;0.0;812028169
8.24.72.69.00;0;811857624;0.0;;;;0.0;811857624
8.24.72.70.00;0;811859594;0.0;;;;0.0;811859594
8.24.72.71.00;0;811998116;0.0;;;;0.0;811998116
8.24.72.72.00;1;811909665;0.0;8.24.72.72.00;199.0;8.24.72.72.00;199.0;811909665
8.24.72.73.00;0;811864571;199.0;;;;0.0;811864571
8.24.72.74.00;0;811861926;0.0;;;;0.0;811861926
8.24.72.75.07;0;811852732;0.0;;;;0.0;811852732
8.24.72.76.00;1;809548914;0.0;8.24.72.76.00;129.9;8.24.72.76.00;129.9;809548914
8.24.72.77.00;0;809548931;129.9;;;;0.0;809548931
8.24.72.78.00;0;809548958;0.0;;;;0.0;809548958
8.24.72.79.00;1;809548975;0.0;8.24.72.79.00;129.9;8.24.72.79.00;129.9;809548975
8.24.72.80.00;0;809548903;129.9;8.24.72.80.00;129.9;8.24.72.80.00;129.9;809548903
8.24.72.81.00;2;811851638;129.9;8.24.72.81.00;59.9;8.24.72.81.00;59.9;811851638
8.24.72.82.00;0;811851648;59.9;8.24.72.82.00;59.9;8.24.72.82.00;59.9;811851648
8.24.72.83.00;0;811851661;59.9;8.24.72.83.00;59.9;8.24.72.83.00;59.9;811851661
8.24.72.84.00;1;811851679;59.9;8.24.72.84.00;59.9;8.24.72.84.00;59.9;811851679
8.24.72.85.00;1;811851625;59.9;8.24.72.85.00;59.9;8.24.72.85.00;59.9;811851625
8.24.72.86.00;0;811857531;59.9;;;;0.0;811857531
8.24.72.87.00;0;811857549;0.0;;;;0.0;811857549
8.24.72.88.00;0;811857507;0.0;;;;0.0;811857507
8.24.72.89.00;1;811863498;0.0;8.24.72.89.00;179.9;8.24.72.89.00;179.9;811863498
8.24.72.90.00;2;811863541;179.9;8.24.72.90.00;239.9;8.24.72.90.00;239.9;811863541
8.24.72.91.00;2;811852490;239.9;8.24.72.91.00;99.9;8.24.72.91.00;99.9;811852490
8.24.72.92.00;1;811852496;99.9;8.24.72.92.00;99.9;8.24.72.92.00;99.9;811852496
8.24.72.93.00;1;812027478;99.9;8.24.72.93.00;489.9;8.24.72.93.00;489.9;812027478
8.24.72.94.00;0;811859870;489.9;8.24.72.94.00;79.9;8.24.72.94.00;79.9;811859870
8.24.72.95.00;2;811859881;79.9;8.24.72.95.00;79.9;8.24.72.95.00;79.9;811859881
8.24.72.96.00;0;811863433;79.9;8.24.72.96.00;99.9;8.24.72.96.00;99.9;811863433
8.24.72.97.00;0;811863392;99.9;8.24.72.97.00;99.9;8.24.72.97.00;99.9;811863392
8.24.72.98.00;0;811863473;99.9;8.24.72.98.00;99.9;8.24.72.98.00;99.9;811863473
8.24.72.99.00;0;812001976;99.9;;;;0.0;812001976
8.24.86.01.07;0;811856530;0.0;;;;0.0;811856530
8.24.86.02.00;0;811919400;0.0;;;;0.0;811919400
8.24.86.03.07;0;811852736;0.0;;;;0.0;811852736
8.24.86.04.11;0;811852744;0.0;8.24.86.04.11;79.9;8.24.86.04.11;79.9;811852744
8.24.86.05.07;0;811853219;79.9;;;;0.0;811853219
8.24.86.06.18;7;811853236;0.0;8.24.86.06.18;99.0;8.24.86.06.18;99.0;811853236
8.24.86.07.11;0;811371406;99.0;8.24.86.07.11;269.0;8.24.86.07.11;269.0;811371406
8.24.86.08.11;0;811996918;269.0;8.24.86.08.11;109.0;8.24.86.08.11;109.0;811996918
8.24.87.01.00;0;811857465;109.0;;;;0.0;811857465
8.24.87.02.00;0;811857471;0.0;;;;0.0;811857471
8.24.87.03.00;0;812008186;0.0;;;;0.0;812008186
8.24.87.04.00;0;811857824;0.0;;;;0.0;811857824
8.24.89.01.07;0;811852724;0.0;8.24.89.01.07;79.9;8.24.89.01.07;79.9;811852724
8.24.89.02.18;0;811852728;79.9;8.24.89.02.18;79.9;8.24.89.02.18;79.9;811852728
8.24.89.03.00;0;811853179;79.9;;;;0.0;811853179
8.24.89.04.07;0;811919377;0.0;8.24.89.04.07;69.0;8.24.89.04.07;69.0;811919377
8.24.89.05.18;3;811919383;69.0;8.24.89.05.18;99.0;8.24.89.05.18;99.0;811919383
8.24.89.06.18;0;811919389;99.0;;;;0.0;811919389
8.24.89.07.18;0;811919394;0.0;8.24.89.07.18;69.0;8.24.89.07.18;69.0;811919394
8.24.89.08.07;2;811919435;69.0;8.24.89.08.07;99.0;8.24.89.08.07;99.0;811919435
8.24.89.09.18;2;811919486;99.0;8.24.89.09.18;99.0;8.24.89.09.18;99.0;811919486
8.24.89.10.07;0;811919431;99.0;;;;0.0;811919431
8.24.89.11.00;1;811367556;0.0;8.24.89.11.00;69.0;8.24.89.11.00;69.0;811367556
8.24.89.12.00;4;811367560;69.0;8.24.89.12.00;69.0;8.24.89.12.00;69.0;811367560
8.24.89.13.00;0;811856524;69.0;;;;0.0;811856524
8.24.89.14.07;0;811856520;0.0;;;;0.0;811856520
8.24.89.15.07;0;811854187;0.0;8.24.89.15.07;99.0;8.24.89.15.07;99.0;811854187
8.24.89.16.00;0;914216788;99.0;;;;0.0;914216788
8.24.89.18.07;0;811919408;0.0;;;;0.0;811919408
8.24.91.01.05;0;811852325;0.0;;;;0.0;811852325
8.24.91.02.00;20;809541164;0.0;8.24.91.02.00;299.0;8.24.91.02.00;299.0;809541164
8.24.91.03.00;23;809541203;299.0;8.24.91.03.00;299.0;8.24.91.03.00;299.0;809541203
8.24.91.04.00;27;809541221;299.0;8.24.91.04.00;299.0;8.24.91.04.00;299.0;809541221
8.24.91.05.00;20;809541190;299.0;8.24.91.05.00;299.0;8.24.91.05.00;299.0;809541190
8.24.91.06.00;0;812011855;299.0;8.24.91.06.00;159.9;8.24.91.06.00;159.9;812011855
8.24.91.07.00;0;812011864;159.9;8.24.91.07.00;159.9;8.24.91.07.00;159.9;812011864
8.24.92.01.113;0;809548283;159.9;;;;0.0;809548283
8.24.92.02.18;0;809548307;0.0;;;;0.0;809548307
8.24.92.03.00;0;809548317;0.0;;;;0.0;809548317
8.24.92.04.00;0;809548321;0.0;;;;0.0;809548321
8.24.92.05.08;0;809548326;0.0;;;;0.0;809548326
8.24.92.06.00;0;809548343;0.0;8.24.92.06.00;129.9;8.24.92.06.00;129.9;809548343
8.24.92.07.00;0;811855539;129.9;;;;0.0;811855539
8.24.92.08.00;0;811857909;0.0;8.24.92.08.00;249.9;8.24.92.08.00;249.9;811857909
8.24.92.09.00;0;811857932;249.9;;;;0.0;811857932
8.24.92.10.00;0;811857956;0.0;8.24.92.10.00;249.9;8.24.92.10.00;249.9;811857956
8.24.92.103.11;0;914216911;249.9;;;;0.0;914216911
8.24.92.104.11;0;914216918;0.0;;;;0.0;914216918
8.24.92.11.00;0;811857968;0.0;8.24.92.11.00;249.9;8.24.92.11.00;249.9;811857968
8.24.92.12.00;0;811857980;249.9;8.24.92.12.00;89.9;8.24.92.12.00;89.9;811857980
8.24.92.13.00;0;811857986;89.9;8.24.92.13.00;89.9;8.24.92.13.00;89.9;811857986
8.24.92.14.00;0;811858049;89.9;;;;0.0;811858049
8.24.92.15.00;0;811858053;0.0;8.24.92.15.00;99.9;8.24.92.15.00;99.9;811858053
8.24.92.16.00;0;811858077;99.9;8.24.92.16.00;99.9;8.24.92.16.00;99.9;811858077
8.24.92.17.00;0;811858096;99.9;;;;0.0;811858096
8.24.92.18.00;0;811858100;0.0;8.24.92.18.00;99.9;8.24.92.18.00;99.9;811858100
8.24.92.19.00;2;811858105;99.9;8.24.92.19.00;99.9;8.24.92.19.00;99.9;811858105
8.24.92.20.00;2;811858319;99.9;8.24.92.20.00;119.9;8.24.92.20.00;119.9;811858319
8.24.92.21.00;0;811858556;119.9;;;;0.0;811858556
8.24.92.22.00;0;811858560;0.0;;;;0.0;811858560
8.24.92.23.00;0;811858564;0.0;;;;0.0;811858564
8.24.92.35.00;5;811910729;0.0;8.24.92.35.00;189.0;8.24.92.35.00;189.0;811910729
8.24.92.36.00;0;811910772;189.0;8.24.92.36.00;189.0;8.24.92.36.00;189.0;811910772
8.24.92.37.00;0;811910860;189.0;;;;0.0;811910860
8.24.92.38.00;3;811910831;0.0;8.24.92.38.00;189.0;8.24.92.38.00;189.0;811910831
8.24.92.39.00;1;811910864;189.0;8.24.92.39.00;189.0;8.24.92.39.00;189.0;811910864
8.24.92.40.00;0;811910877;189.0;8.24.92.40.00;189.0;8.24.92.40.00;189.0;811910877
8.24.92.41.00;0;811910910;189.0;;;;0.0;811910910
8.24.92.42.00;0;811910915;0.0;;;;0.0;811910915
8.24.92.43.00;4;811910923;0.0;8.24.92.43.00;189.0;8.24.92.43.00;189.0;811910923
8.24.92.44.00;0;811912553;189.0;;;;0.0;811912553
8.24.92.45.00;0;811912557;0.0;;;;0.0;811912557
8.24.92.46.00;0;811912688;0.0;;;;0.0;811912688
8.24.92.47.00;0;811912692;0.0;;;;0.0;811912692
8.24.92.48.00;0;811912697;0.0;;;;0.0;811912697
8.24.92.49.00;0;811912701;0.0;;;;0.0;811912701
8.24.92.50.00;0;811995285;0.0;;;;0.0;811995285
8.24.92.51.00;0;811995296;0.0;8.24.92.51.00;199.9;8.24.92.51.00;199.9;811995296
8.24.92.52.00;0;811995510;199.9;;;;0.0;811995510
8.24.92.53.00;0;811995670;0.0;8.24.92.53.00;199.9;8.24.92.53.00;199.9;811995670
8.24.92.54.00;0;811995803;199.9;8.24.92.54.00;199.9;8.24.92.54.00;199.9;811995803
8.24.92.55.00;0;811995875;199.9;8.24.92.55.00;199.9;8.24.92.55.00;199.9;811995875
8.24.92.56.00;0;811995968;199.9;;;;0.0;811995968
8.24.92.57.00;0;811996136;0.0;8.24.92.57.00;199.9;8.24.92.57.00;199.9;811996136
